Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Montenegro,MNE,Age dependency ratio (% of working-age population),SP.POP.DPND,75.33812257,75.94854177,76.07013979,75.72209425,74.97744674,73.91305784,72.60431626,71.09270429,69.44168852,67.74117655,66.05590213,64.50307496,63.18070797,62.04005917,61.01190032,60.0554716,59.16271085,58.35143832,57.61291716,56.94226042,56.33921258,55.67690282,54.89992215,54.13329738,53.4852475,52.97808415,52.56662273,52.21066173,51.89919951,51.61773307,51.38938128,51.25969813,51.0618755,50.85630367,50.7365613,50.63570122,50.4969322,50.23168688,49.88702906,49.52096621,49.22887928,49.08434439,49.02896132,49.07235622,49.25355338,49.40058519,49.30690425,48.98519522,48.63439583,48.28296588,47.78546548,47.34142024,47.22885164,47.35164215,47.75729983,48.38358085,48.93546241,49.49928538,50.21365045,51.0781442,51.91190026,52.53356325
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,76.39292987,80.20430814,84.04502374,87.59576924,90.97170929,94.49296936,97.91129409,100.9480573,103.2623582,104.3521844,104.5799161,104.6592352,104.5644081,104.2247142,103.622259,102.6759904,101.3700055,99.70561977,97.74362941,95.72809549,93.89505469,92.29831973,90.85719856,89.54310927,88.39618064,87.43739052,86.63094309,85.85303336,84.96284728,83.82565553,82.46022936,80.98364459,79.367796,77.58545031,75.68087044,73.74293012,71.82654007,69.87908325,67.78853667,65.52553339,62.94311967,60.17865426,57.5227559,54.96999999,52.58503868,50.48333324,48.79173531,47.62364749,46.97538029,46.78698954,46.8375421,46.87925385,47.06649132,47.59459682,48.41911026,49.53398441,50.86693976,52.39563019,54.13290737,55.93619432,57.38685089,58.35285281
Northern Mariana Islands,MNP,Age dependency ratio (% of working-age population),SP.POP.DPND,114.5710059,114.7819837,115.4867257,116.2143826,116.4332604,116.1665258,115.0437081,112.9717918,110.6739306,109.8250053,107.8278689,103.6288139,100.5671971,98.33943147,95.39853173,91.79751288,88.25446644,85.03433027,82.09827955,79.2826087,74.14474985,66.99110589,60.68970411,56.01341055,52.90267653,51.06553512,50.2563668,50.06747118,50.05842156,50.15717092,50.38220551,50.39230338,49.91278345,49.00400883,47.86160797,47.2227259,48.26637773,50.46636483,52.71535581,54.72682254,56.29352943,57.34874881,57.69112869,57.14616632,55.66043863,53.29350626,50.39841544,47.59586123,45.49222044,44.56268369,43.49083384,42.26122759,41.88277376,41.65285664,41.5720214,41.66322911,41.94264775,42.41318323,43.07167235,43.85296748,44.83876621,45.95734639
Mozambique,MOZ,Age dependency ratio (% of working-age population),SP.POP.DPND,81.62297976,82.35384521,83.23601927,83.96518091,84.57365625,85.30094163,86.08658679,86.78025063,87.37899577,87.89135315,88.30939266,88.62640252,88.93170016,89.26313719,89.53806322,89.74618791,89.97722748,90.38064283,90.99598382,91.73927779,92.34675237,92.60299491,92.58937607,92.40048846,92.1959423,91.95064896,91.64416804,91.3616934,90.88633983,90.24541209,89.60762851,88.99688837,88.49247422,88.14178426,87.9128056,87.72772092,87.60900264,87.84991495,88.36021208,88.85682314,89.33512419,89.77125235,90.14379061,90.50639089,90.82791362,91.1127539,91.40166768,91.63782263,91.94661555,92.35982884,92.66264153,92.72072804,92.50120099,92.07062816,91.43454623,90.62819236,89.67588095,88.78402664,88.09418454,87.46527303,86.78879278,86.12380707
Mauritania,MRT,Age dependency ratio (% of working-age population),SP.POP.DPND,83.19877995,83.4584193,83.81392434,84.34776628,85.27728443,86.44139465,87.57443984,88.70347733,89.79681669,90.82613024,91.77561086,92.61575825,93.34100395,93.94719917,94.43492703,94.80805416,95.06692683,95.29715989,95.49187597,95.55551398,95.49910405,95.36456943,95.15402742,94.88630647,94.58890952,94.26580117,93.9199151,93.5472808,93.16166984,93.28814471,93.37902647,92.94787994,91.40212371,89.83241418,89.25628009,89.43223038,90.30208533,90.55397929,90.15439741,89.56616091,88.82712213,88.51853975,88.53257841,88.4001001,88.17614602,87.92132203,87.64686036,87.27695778,87.02430311,87.25023599,88.04892682,89.3946999,91.16137441,91.62267694,90.67349415,89.72175054,88.74109255,87.69857169,86.58963154,85.40153672,84.09709593,82.71201646
Mauritius,MUS,Age dependency ratio (% of working-age population),SP.POP.DPND,94.07326041,94.33071945,95.01212649,94.97285041,94.07047227,92.75714392,91.1238779,89.27375408,87.28328716,85.14918502,82.8513746,80.40120206,77.8155508,75.21460684,72.75483563,70.46863534,68.32583471,66.30639412,64.43642372,62.7674413,61.31191723,60.06043509,58.97998574,58.01960237,57.20362608,56.57081401,56.07176788,55.61015832,55.11671234,54.66665882,54.29382096,53.7932957,53.11124289,52.28551644,51.305925,50.23147931,49.17663154,48.2638185,47.50620636,47.00006629,46.69577824,46.45357642,46.26873102,46.03426965,45.70180725,45.22643189,44.58015965,43.81275559,43.03541044,42.37164138,41.83576589,41.37644153,41.0152706,40.81649092,40.64954317,40.50003839,40.46657913,40.4668258,40.45115686,40.42107062,40.47482698,40.70960514
Malawi,MWI,Age dependency ratio (% of working-age population),SP.POP.DPND,84.60022023,83.96583612,83.46483766,83.40907806,83.65947192,84.2367131,85.17811196,86.11220987,87.02377939,87.89307626,88.65779302,89.25860597,89.73074962,90.12511659,90.46633135,90.80071436,91.13464521,91.36886229,91.81853485,92.6394215,93.6004122,94.63819528,95.68161018,96.63991522,97.42848096,98.05762652,98.53238273,98.88153018,99.0457387,99.04999455,98.99454164,98.8696396,98.67602595,98.40511598,98.03483856,97.40946388,96.60675267,95.89347153,95.43361767,95.59731389,96.17098097,96.78805459,97.59619875,98.46769949,99.31835989,100.180098,100.9392211,101.4735505,101.6892503,101.6750149,101.4934151,101.1287895,100.5517304,99.67385108,98.50498143,97.06272116,95.35944512,93.45608266,91.40807966,89.23883456,86.97433595,84.68543271
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,93.91420754,95.17043683,96.07095774,96.58002742,96.72793427,96.23624719,95.18827245,93.89723014,92.43773401,90.93004381,89.3768603,87.81587469,86.24442644,84.68282937,83.12422353,81.48994256,79.81909207,78.09791584,76.41040577,74.93776637,73.73072928,72.83067771,72.23513753,71.79178774,71.35800815,70.83924305,70.20959574,69.47638233,68.6209739,67.71781429,66.89213915,66.22662997,65.68422525,65.19031928,64.69155997,64.15932829,63.55650769,62.8231734,61.95914157,61.01288879,60.33394942,59.84036818,59.17052075,58.30070197,57.22830422,56.0059734,54.69055688,53.33405852,51.93201862,50.48514135,49.11439458,47.96947251,47.04530778,46.26154362,45.59448905,45.03905324,44.55756186,44.15317296,43.86217728,43.63801631,43.44898983,43.29126425
North America,NAC,Age dependency ratio (% of working-age population),SP.POP.DPND,67.14132648,67.63490931,67.39112053,67.12597969,67.15919083,67.26830166,66.39318245,65.10652479,64.03078354,62.74392515,61.52403107,60.25916113,58.89298009,57.50511237,56.19900493,54.96756002,53.83478641,52.86108084,51.97914399,51.19849292,50.60045648,50.24970908,50.05458309,49.83362441,49.69954651,49.63081492,49.53094774,49.59299323,50.00322516,50.44686687,50.72619675,51.10926106,51.51138599,51.73486987,51.8623107,51.85921948,51.68950803,51.44662507,51.19127424,50.88736704,50.47632245,50.10260274,49.74389709,49.38647145,49.04390611,48.70372513,48.41431995,48.264773,48.3329167,48.45399294,48.53530561,48.81235189,49.30355442,49.7867874,50.13234742,50.35074327,50.88629944,51.52786895,51.9795488,52.50378262,53.01833447,53.50033455
Namibia,NAM,Age dependency ratio (% of working-age population),SP.POP.DPND,88.04464539,88.56904569,89.08217174,89.67395905,90.21342403,90.60624937,90.98046097,91.35370938,91.76601374,92.21418212,92.68333172,93.22562034,93.82108428,94.53823823,95.3298193,96.06011264,97.06319378,98.1668514,100.479479,102.5199329,103.6239443,105.6698057,106.066071,104.6097781,103.0268735,101.225229,99.1513035,96.99728024,94.57063792,88.71603882,84.38553912,83.89160962,83.65324572,83.47887694,83.33572534,83.09525032,82.70505608,82.36170286,82.08454569,81.75960555,81.30925233,80.61811336,79.62071379,78.37095367,76.92614355,75.14187207,73.17138018,71.38056691,69.87876707,68.71019693,67.91535087,67.48897592,67.27609775,67.08656022,66.89144546,66.76789956,66.77376471,66.89151466,67.06470764,67.23049383,67.32561251,67.31939353
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,71.90355993,72.43363772,72.86048874,73.24681101,73.60829212,73.94814231,74.31346595,74.65115016,74.85282488,74.71525048,74.97266052,75.75979495,76.44991213,76.9874938,77.28097004,77.29073004,76.94908092,76.39886897,75.75831171,74.9510516,73.98163907,72.87556353,71.635901,70.25612842,68.75688548,67.05604949,65.30687286,63.7043308,62.20957894,60.77160197,59.38651222,58.18614805,57.22330556,56.44402235,55.80607496,55.25649652,54.78020385,54.62529364,54.71153484,54.76354275,54.80840436,54.72454399,54.42591405,54.00363656,53.53688577,53.01011938,52.34445679,51.68517955,51.19900343,50.756387,50.26533338,49.82769894,49.5147985,49.29979444,49.17468056,49.11843809,49.07400767,49.06261697,49.12123445,49.28722397,49.50235726,49.64029571
Niger,NER,Age dependency ratio (% of working-age population),SP.POP.DPND,99.84886042,99.7751336,99.9221013,100.5936426,101.8432967,102.4691241,102.2524293,101.9774519,101.6186247,101.1843011,100.6956884,100.1606436,99.59508232,99.01244727,98.42154841,97.83733053,97.29066979,96.81759366,96.47326434,96.28577733,96.26528023,96.39125105,96.58323526,96.78847015,97.01724574,97.20655799,97.2511863,97.2107533,97.1136001,96.92729771,96.72507484,96.54373616,96.37245412,96.20103553,96.02673785,95.89221726,95.9441245,96.25939854,96.71336778,97.24027924,97.8490972,98.55614197,99.35537077,100.2322086,101.1805291,102.1341554,103.0497963,103.9288184,104.7513839,105.48638,106.0825355,106.5008577,106.6240531,106.570987,106.4532366,106.2693908,106.1123573,106.0260514,105.9575555,105.8575744,105.6938759,105.4400271
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,79.63657377,79.60358396,79.67981566,80.00373614,80.63972115,81.22036069,81.61705089,82.01869459,82.42258294,82.837666,83.22856436,83.67856918,84.22017081,84.79280837,85.41362933,86.068847,86.7487963,87.4050411,88.08014712,88.78618402,89.42514174,90.09292848,90.82694712,91.59178761,92.24697384,92.70525925,93.00033627,93.07008925,92.92770759,92.61771669,92.14907834,91.62820401,91.06590955,90.40623159,89.72114338,89.09152041,88.52484581,87.96950343,87.43182076,87.03978909,86.8835229,86.9198309,87.11064193,87.41564172,87.74206084,88.1012518,88.51555428,88.92249189,89.3165524,89.67433403,89.94405831,90.1298974,90.25184642,90.27969362,90.15230087,89.89683484,89.51834215,88.96855403,88.33485284,87.68050129,86.93132415,86.1076368
Nicaragua,NIC,Age dependency ratio (% of working-age population),SP.POP.DPND,101.5028688,102.4196469,103.1974908,103.6240149,103.6447548,103.2317612,102.6011119,102.0350079,101.5467191,101.1244138,100.7852313,100.5410002,100.3287532,100.1722107,100.0886566,100.0207898,99.95583605,99.90059832,99.90632618,100.1036529,100.1878062,100.0165422,99.80814017,99.58497399,99.37082519,99.07336234,98.58593212,97.93401503,97.05989985,95.89444192,94.54093425,93.06532641,91.49276404,89.84257965,88.10961884,86.30554727,84.49967911,82.70676046,80.90553264,79.15649648,77.4826405,75.85431032,74.25441641,72.65686678,71.07274643,69.49571823,67.91415255,66.36460194,64.87970311,63.48691088,62.19418595,60.99536375,59.92372698,59.0007452,58.20435188,57.52898553,56.94446867,56.40678161,55.90925416,55.44887892,54.94383084,54.40742089
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,63.84049493,63.37593369,62.27992113,61.51621585,61.10526658,60.85264883,60.62401482,60.41182577,60.19677327,60.0517217,59.91914339,59.6335149,59.16110022,58.48997194,57.63409025,56.63761159,55.49488479,54.35396383,53.27017115,52.16248013,51.08216936,50.06875549,49.07063433,48.02300563,46.9166692,46.00796314,45.41500913,45.02193321,44.88999033,44.9413408,45.10931985,45.37176653,45.64605173,45.89049069,46.12079054,46.33208672,46.49177574,46.70246145,46.97843422,47.22984656,47.45512231,47.62879769,47.7323096,47.85484596,48.01894472,48.1387603,48.17695697,48.22843276,48.43260103,48.79090202,49.1582967,49.89765466,50.93089124,51.6877764,52.2441994,52.63507545,52.9318505,53.27789919,53.62780196,54.00738175,54.43376291,54.92848151
Norway,NOR,Age dependency ratio (% of working-age population),SP.POP.DPND,58.62790044,58.33134129,57.93044394,57.73403037,57.78448037,58.04485675,58.45107707,58.84352028,59.1317085,59.40725648,59.60943549,59.71517533,59.81162321,59.88512656,59.93221079,59.94792818,59.85204913,59.67516065,59.42612954,59.04206503,58.5394389,57.94972519,57.38958444,56.82802917,56.10285348,55.58618767,55.24762818,54.78260259,54.45670871,54.39115607,54.43898027,54.5418085,54.68735227,54.7638805,54.79202049,54.83674808,54.8840774,54.87165623,54.7245399,54.49810509,54.24342546,53.93798078,53.56181136,53.15470193,52.75784546,52.32385512,51.79869987,51.27082315,50.92414754,50.8992908,51.04241388,51.22796883,51.44933288,51.67558723,51.89267406,52.10991208,52.42226624,52.82434246,53.2007111,53.45466284,53.70683931,53.99933142
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,78.14448357,78.23521219,78.2335605,78.07008446,77.95175023,77.92234328,77.87559129,77.84789633,77.86159752,77.92546545,78.02164236,78.1981701,78.41535877,78.59521946,78.81639442,79.08546887,79.37045366,79.58984127,79.73043037,79.87122179,79.96522386,80.05925459,80.18662022,80.28375798,80.43874075,80.69130197,80.99694745,81.42780489,81.9307134,82.28522375,82.37199535,82.23884568,81.83530388,81.57921991,81.55534935,81.56339131,81.58136512,81.3885458,81.01533359,80.50004385,79.90548177,79.2019161,78.37397617,77.49214316,76.56231275,75.58178884,74.5433346,73.41515297,72.11658846,70.67636919,69.16536779,67.77389706,66.67131155,65.74856378,64.78570351,63.62740682,62.24426215,60.7993231,59.44124027,58.18099924,56.63100774,54.89599685
Nauru,NRU,Age dependency ratio (% of working-age population),SP.POP.DPND,63.17663818,63.38948092,63.92845313,65.2049571,67.52215093,70.23460411,71.90979161,71.98312236,71.24183007,70.2957341,69.21513843,67.93855302,66.49733914,64.81961801,62.80403855,60.78606521,58.75706215,56.9049125,55.10078157,53.36567617,51.66865316,50.3910833,49.54199961,49.57036471,51.55754523,54.71803462,58.22972722,61.94526627,65.84558824,69.74284151,73.28037552,76.28627381,77.93781837,78.06024726,77.33862616,76.17827869,74.80567759,73.26534024,71.67907361,70.18521554,69.03404463,68.25783406,67.81776913,66.97336562,65.58795258,64.11643073,62.62243286,61.4054394,60.56426332,60.22549327,60.84498194,62.32044199,63.80175659,64.97994446,66.03429959,66.96521869,67.88492588,68.70306181,69.23076923,69.48868399,69.74500345,69.84795004
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,71.01096813,71.25684847,71.04831529,70.64844116,70.22582213,69.80863902,69.3910998,69.07719111,68.86430028,68.51081725,67.95409362,67.35038042,66.67852895,65.76496897,64.65836794,63.61297526,62.65328,61.59345796,60.53160794,59.55380361,58.60237926,57.70654541,56.69870713,55.53678983,54.48793409,53.68969449,53.048957,52.46133989,52.08262504,52.0194927,52.23654866,52.34325113,52.39253299,52.61650883,52.77142989,52.80938138,52.75117889,52.70495713,52.72413418,52.69741743,52.62481356,52.39801547,51.86608554,51.24832826,50.75410245,50.42165658,50.29697714,50.3788309,50.54775804,50.77970834,51.1122681,51.58844567,52.19418133,52.69854747,52.87181716,52.84742747,52.84255508,52.90016702,52.92788274,52.8511629,53.01417054,53.41870704
OECD members,OED,Age dependency ratio (% of working-age population),SP.POP.DPND,63.17375575,63.62054767,63.62255581,63.48014627,63.47378545,63.59947939,63.56918679,63.48458014,63.41406152,63.1972425,62.93460651,62.58984901,62.21604101,61.79658841,61.33599895,60.81705032,60.24597649,59.69048804,59.10797174,58.46998217,57.75828386,57.01079455,56.25129953,55.40319282,54.66129626,54.15560028,53.72991835,53.34356733,53.07795051,52.8458199,52.62061548,52.4584259,52.34742309,52.2473757,52.12964825,51.98254753,51.80504865,51.62051619,51.43875224,51.26317854,51.09793244,50.97126797,50.83925328,50.66941673,50.50441168,50.38073374,50.29267462,50.23696892,50.26962907,50.36803957,50.42674055,50.5792015,50.95780584,51.43666146,51.89510769,52.27306176,52.68692155,53.12327192,53.5029159,53.88054719,54.20974646,54.4851067
Oman,OMN,Age dependency ratio (% of working-age population),SP.POP.DPND,81.04370947,81.48316667,82.19422225,83.5701395,85.54958167,87.431111,89.09275392,90.73378489,92.35648991,93.96465508,95.55841301,97.13485992,98.72437166,100.3282916,101.1158073,101.1164706,100.9556649,100.5849944,100.2121121,100.010381,100.0914456,100.3456985,100.6552181,101.0524735,101.562406,100.9291539,98.80793498,96.10200597,93.00700132,89.71490245,86.36492732,83.03027669,79.73735078,76.55142089,74.75531349,73.94965989,72.72848064,71.18261881,69.42248996,67.56149694,65.6504009,63.70346523,61.75185075,59.7900308,57.31734282,54.40221438,51.6223925,49.12944392,47.01552215,45.34284276,41.73105901,37.30819639,34.2207663,32.67941729,32.72577278,32.97925292,32.78699711,33.1126051,34.34850934,36.46927983,39.6644045,41.96589719
Other small states,OSS,Age dependency ratio (% of working-age population),SP.POP.DPND,78.40741825,78.9187942,79.38041996,79.74241368,80.00795476,80.33232964,80.65740089,80.72624146,80.60530865,80.47505678,80.29552147,80.06765207,79.73163297,79.23348291,78.83959849,78.65576354,78.64646386,78.81422164,79.1540464,79.29724715,79.32861509,79.56994399,79.7689162,79.85909545,79.87735056,79.8303515,79.73120301,79.67917028,79.62037401,79.32793499,79.06049636,78.83920489,78.52051355,78.18992087,77.90930836,77.42825789,76.61776037,75.64029032,74.54876278,73.40582374,72.34373567,71.38588364,70.43496118,69.44137017,68.40054919,67.19778195,65.74235383,64.27570182,62.99282288,61.97346435,61.33985766,60.9714197,60.61955074,60.23261673,59.7705629,59.23578055,58.74966703,58.36870474,58.07332917,57.86830461,57.81598158,57.68291808
Pakistan,PAK,Age dependency ratio (% of working-age population),SP.POP.DPND,79.71746945,80.08104408,80.73834797,81.59879082,82.69255504,83.96303566,85.23486089,86.34366589,87.26956187,87.99590741,88.55185559,89.00582807,89.36114357,89.58121199,89.647363,89.53720504,89.27152844,88.93400548,88.58765893,88.01657391,86.86322381,85.6037984,84.99649925,85.17361501,86.00987802,86.74806383,87.18604879,87.63655614,88.12225072,88.73654226,89.36013232,89.92830485,91.05414083,91.95028985,92.09352978,91.88184859,91.20019511,90.31376275,89.2281478,88.04242826,86.50277418,84.86640007,83.79500875,82.91281074,81.81032105,80.64328957,79.46501039,78.32194865,77.2895639,76.29717685,75.35269514,74.60236727,74.15827212,73.91779481,73.66670587,73.40754717,73.16398033,72.74310136,72.13335615,71.50674864,70.78415172,69.95678921
